ASV ID,AD.0001,AD.0002,AD.0003,AD.0004,AD.0005,AD.0006,AD.0007,AD.0008,AD.0009,AD.0010,AD.0011,AD.0012,AD.0013,AD.0014,AD.0015,AD.0016,AD.0017,AD.0018,AD.0019,AD.0020,AD.0021,AD.0022,AD.0023,AD.0024,AD.0025,AD.0026,AD.0027,AD.0028,AD.0029,AD.0030,AD.0031,AD.0032,AD.0033,AD.0034,AD.0035,AD.0036,AD.0037,AD.0038,AD.0039,AD.0040,AD.0041,AD.0042,AD.0043,AD.0044,AD.0045,AD.0046,Domain,Phylum,Class,Order,Family,Genus,Species
47b2793e1b5e34815bdbf841b1a0ea22,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,16,24,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
ffad77535e6430c0556d4d033a0a6f3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,39,24,0,0,97,64,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
74abb48ac3c6d4184d1c202fc0cac991,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
d3cacacf80171c4bad8827532ecdb327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
b41659e0425d0d03839f20b793ee4789,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,Family_f__Rhizobiaceae,Family_f__Rhizobiaceae
6e5ae065ecf6ea966b84c7a91ba2a4f3,10,8,6,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
83bb67011943ffa57f8233fdd7b69a20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
e23de42aee40fe23628539441ecfff67,0,0,0,0,0,0,0,0,0,0,53,815,64,27,0,0,0,0,0,0,0,0,286,366,104,735,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,38,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,Family_f__Rhizobiaceae,Family_f__Rhizobiaceae
a6628448a9f5a6b252e237e02e998634,0,0,0,0,16,0,0,0,3,0,16,10,19,0,0,0,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,43,22,12,135,0,681,0,0,0,0,0,11,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,Family_f__Rhizobiaceae,Family_f__Rhizobiaceae
5fb96e52bcc19419f20c5fa5eb6c0277,0,0,0,0,18,0,14,0,0,0,129,286,204,32,0,0,0,9,0,72,0,0,70,38,20,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
af3818e8fc57bdaed2f1779d79cb94db,6,0,0,0,12,14,0,53,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
ab9c0ded5d513ab43e449e2d9f75896a,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
b9a57087a86c2ec6c7fbef12364ab4ec,0,0,0,0,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
f59156b7cf0da5d756beb311569c6a59,0,0,0,42,0,0,25,39,0,0,167,84,132,214,0,0,113,183,306,219,0,0,0,27,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
22d8aa04ac3eedbe9e3bb364f44a4470,9,7,9,0,16,18,0,0,0,0,76,71,52,50,0,0,39,18,178,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
9dd3d250feb63dedd371495350d9812f,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
685131968bcc5152a0f16ec870f21b82,0,0,0,18,0,26,4,0,0,0,51,0,31,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
46dc5a7606b88aa54f2b3880ff6a3c1c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,2,0,0,3,5,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylopilaceae,g__Hansschlegelia,s__Hansschlegelia_zhihuaiae
90ec2ff8be7f845298d1d54f188594e6,0,0,0,0,0,10,0,0,3,0,0,0,26,4,0,0,0,0,0,0,0,3,24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
33d53aa35b63f70fa5d55b723070e904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Blastochloris,s__Blastochloris_viridis
167198e9b2d1f037f87cf14a360c096c,0,0,0,0,0,0,0,0,17,0,0,20,0,0,62,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,Family_f__Rhizobiaceae,Family_f__Rhizobiaceae
ef14fc433ebf986180faaa64dd2da259,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
7581d2422983f1a91eecd757445ad0d7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,Family_f__Rhizobiaceae,Family_f__Rhizobiaceae
c999b0fee1e54f3e3c0b2ecca9c10ebe,0,0,0,0,0,0,0,5,0,20,0,21,18,0,0,6,47,0,0,8,4,11,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
b69d3420759cf2d96c8b4cb511a7f5cf,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__Rhizobium_sp.
fe74a97b0143bd54b38d06ed9315b815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__Rhizobium_sp.
60e77aeb38d7fb918f05ace69e0e4b7e,0,0,0,0,0,94,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
d072a5758320f4b5f5d4862d31b09b4c,0,0,0,0,0,0,0,0,2,0,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Genus_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
801a96b1c2a7d172640db318bb87b758,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter,s__uncultured_Alphaproteobacteria
db77ecd86af3d8ea011d5921c053894d,7,0,0,32,57,0,0,14,2,0,126,250,192,19,0,0,226,576,687,50,0,0,786,1605,30,278,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Blastochloris,s__Blastochloris_viridis
0d70ca59d443b7c707ec983d423dbf5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
6a1a4963303c041df66c1e0fe0c18106,0,0,0,0,0,0,0,12,6,0,0,0,21,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,Genus_g__AT-s3-44
5ef6f6f16e31dec0cb8ca77f0b119fda,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,Genus_g__AT-s3-44
9128c04fc890f02786477538865b2c77,23,8,18,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
4b47adf116f12f1800ac55d68a2e8427,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
048f0e53272110272124b50cdb9d08fd,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
b4551245ed37219a32b2bcd5f7d40f89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,38,0,270,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
9a7895e856914c0d596394bbce3e99fe,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,Family_f__Sphingomonadaceae,Family_f__Sphingomonadaceae
83756433b14b935661fd3db35db8f1fc,22,0,0,0,0,0,0,0,0,0,0,27,9,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,Family_f__Sphingomonadaceae,Family_f__Sphingomonadaceae
ba081704189083744a8ad788304697f0,0,0,0,0,0,5,0,0,0,0,0,51,40,33,0,0,68,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,Family_f__Sphingomonadaceae,Family_f__Sphingomonadaceae
64f19d2bd0c50c7d2639ecf80e714762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
909310008f13ec6e2877d692f95bff5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
2d83a2db990ec05de6b9f78fcff4ff5d,5,0,0,0,5,0,0,0,3,0,0,0,0,16,0,0,0,0,0,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
9f64f31653b984add13bbb41ff40c2fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
b5c82994d0368dd24f3a133b4635911a,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,103,53,38,152,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
74f1ccd447483caba3e4260fc01b93b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter,s__uncultured_Alphaproteobacteria
0cf9c63571d5a479c695be4b3b07a8eb,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
1e9935b9543b7f3053588b12537160ca,30,104,57,124,8,21,25,45,19,0,0,121,132,126,0,0,227,524,774,113,0,0,473,193,36,96,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
e3c5c8a67c5ce1bb7f848ce50347dcbd,0,0,0,0,0,0,0,0,0,0,0,22,48,25,0,0,0,14,0,242,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
79d2ec25c4621d7221fac44de4ecddb0,0,0,0,0,0,0,0,0,0,0,0,23,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
09fcac47324791f57d3c939282f22865,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
d9711a5aa7c6331922e6239e62c9e1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,13,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
bbe8ae046696619007bdf5ed154e551f,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Dongia,Genus_g__Dongia
32b1d422f77b334aec45632cabda46ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Dongia,Genus_g__Dongia
136b439be44c8c525497b49570aad5e8,0,0,0,0,7,0,0,0,0,0,0,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
735ba1577b480212680144b075d24402,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0,0,0,48,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
2d48429ea10c7bf3ec6b54e36b1a8a8e,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
4452f172ee66cb19351e88895471d064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,57,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
fc665ed0f966c05bf434b76e93e61e8d,0,0,11,54,32,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
81a1176124b11678f9d84eb2f11f135b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales,Order_o__Rhizobiales
d6805c512a5db5a7e9ff2e9d946bc822,0,0,0,0,0,0,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
7cc8c55617dd72d3abfc0f4822c4608a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
72bfd7131a5a2db4ba67b40087b0e18b,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,119,85,72,205,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
ea65c7d786b66cab003804cd8c713d97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,15,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
710d75e6ac6ad75b84d5e2b0765562e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,Family_f__Rhodobacteraceae,Family_f__Rhodobacteraceae
d356b83b8b955c0cb2394567804a181c,55,75,82,0,0,186,148,57,25,0,234,423,544,405,0,16,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria,Class_c__Alphaproteobacteria
85588e6ea5ad29b3d0ee31eb6c377490,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Octadecabacter,s__uncultured_Alphaproteobacteria
